route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
1110,1,6009142,Fisherman's Wharf,1,804,116124
1110,1,6009143,Fisherman's Wharf,1,813,116124
1110,1,6009144,Fisherman's Wharf,1,811,116124
1110,1,6009145,Fisherman's Wharf,1,810,116124
1110,1,6009146,Fisherman's Wharf,1,809,116124
1110,1,6009147,Fisherman's Wharf,1,807,116124
1110,1,6009148,Fisherman's Wharf,1,816,116124
1110,1,6009149,Fisherman's Wharf,1,806,116124
1110,1,6009150,Fisherman's Wharf,1,851,116124
1110,1,6009151,Fisherman's Wharf,1,820,116124
1110,1,6009152,Fisherman's Wharf,1,805,116124
1110,1,6009153,Fisherman's Wharf,1,812,116124
1110,1,6009154,Fisherman's Wharf,1,803,116124
1110,1,6009155,Fisherman's Wharf,1,802,116124
1110,1,6009156,Fisherman's Wharf,1,818,116124
1110,1,6009157,Fisherman's Wharf,1,808,116124
1110,1,6009158,Fisherman's Wharf,1,815,116124
1110,1,6009159,Fisherman's Wharf,1,801,116124
1110,1,6009160,Fisherman's Wharf,1,814,116124
1110,1,6009161,Fisherman's Wharf,1,821,116124
1110,1,6009162,Fisherman's Wharf,1,804,116124
1110,1,6009163,Fisherman's Wharf,1,813,116124
1110,1,6009164,Fisherman's Wharf,1,811,116124
1110,1,6009165,Fisherman's Wharf,1,810,116124
1110,1,6009166,Fisherman's Wharf,1,809,116124
1110,1,6009167,Fisherman's Wharf,1,807,116124
1110,1,6009168,Fisherman's Wharf,1,816,116124
1110,1,6009169,Fisherman's Wharf,1,806,116124
1110,1,6009170,Fisherman's Wharf,1,820,116124
1110,1,6009171,Fisherman's Wharf,1,805,116124
1110,1,6009172,Fisherman's Wharf,1,812,116124
1900,3,6011344,Visitacion Valley,0,903,116132
1900,1,6010907,Visitacion Valley,0,911,116127
1900,1,6010905,Visitacion Valley,0,904,116127
1900,1,6010903,Visitacion Valley,0,912,116127
1900,1,6010901,Visitacion Valley,0,951,116127
1900,1,6010898,Visitacion Valley,0,903,116127
1900,1,6010896,Visitacion Valley,0,910,116127
1900,1,6010894,Visitacion Valley,0,902,116127
1900,1,6010892,Visitacion Valley,0,901,116127
1900,1,6010890,Visitacion Valley,0,908,116127
1900,1,6010887,Visitacion Valley,0,907,116127
1900,1,6010886,Visitacion Valley,0,906,116127
1900,1,6010884,Visitacion Valley,0,909,116127
1900,1,6010882,Visitacion Valley,0,905,116127
1900,1,6010880,Visitacion Valley,0,911,116127
1900,1,6010878,Visitacion Valley,0,904,116127
1900,1,6010876,Visitacion Valley,0,912,116127
1900,1,6010874,Visitacion Valley,0,903,116127
1900,1,6010872,Visitacion Valley,0,910,116127
1900,1,6010870,Visitacion Valley,0,902,116127
1900,1,6010868,Visitacion Valley,0,901,116127
1900,1,6010866,Visitacion Valley,0,908,116127
1900,1,6010864,Visitacion Valley,0,907,116127
1900,1,6010862,Visitacion Valley,0,906,116127
1900,1,6010860,Visitacion Valley,0,909,116127
1900,1,6010858,Visitacion Valley,0,905,116127
1900,1,6010856,Visitacion Valley,0,911,116127
1900,1,6010854,Visitacion Valley,0,904,116127
1900,1,6010852,Visitacion Valley,0,912,116127
1900,1,6010850,Visitacion Valley,0,903,116127
1900,1,6010848,Visitacion Valley,0,910,116127
1900,1,6010846,Visitacion Valley,0,902,116127
1900,1,6010844,Visitacion Valley,0,901,116127
1900,1,6010842,Visitacion Valley,0,908,116127
1900,1,6010840,Visitacion Valley,0,907,116127
1900,1,6010838,Visitacion Valley,0,906,116127
1900,1,6010836,Visitacion Valley,0,909,116127
1900,1,6010834,Visitacion Valley,0,905,116127
1900,1,6010832,Visitacion Valley,0,911,116127
1900,1,6010830,Visitacion Valley,0,904,116127
1900,1,6010828,Visitacion Valley,0,912,116127
1900,1,6010826,Visitacion Valley,0,903,116127
1900,1,6010824,Visitacion Valley,0,910,116127
1900,1,6010965,Visitacion Valley,0,902,116127
1900,1,6010963,Visitacion Valley,0,901,116127
1900,1,6010961,Visitacion Valley,0,908,116127
1900,1,6010959,Visitacion Valley,0,907,116127
1900,1,6010957,Visitacion Valley,0,906,116127
1900,1,6010955,Visitacion Valley,0,909,116127
1900,1,6010953,Visitacion Valley,0,905,116127
1900,1,6010951,Visitacion Valley,0,904,116127
1900,1,6010949,Visitacion Valley,0,903,116127
1900,1,6010948,Visitacion Valley,0,902,116127
1900,1,6010947,Visitacion Valley,0,901,116127
1900,1,6010929,Visitacion Valley,0,911,116131
1900,2,6011196,Visitacion Valley,0,906,116132
1900,1,6010928,Visitacion Valley,0,904,116131
1900,1,6010927,Visitacion Valley,0,912,116131
1900,1,6010926,Visitacion Valley,0,914,116131
1900,1,6010924,Visitacion Valley,0,951,116131
1900,1,6010922,Visitacion Valley,0,903,116131
1900,1,6010921,Visitacion Valley,0,902,116131
1900,1,6010919,Visitacion Valley,0,901,116131
1900,1,6010917,Visitacion Valley,0,908,116131
1900,1,6010915,Visitacion Valley,0,907,116131
1900,1,6010913,Visitacion Valley,0,906,116131
1900,1,6010911,Visitacion Valley,0,909,116131
1900,1,6010909,Visitacion Valley,0,905,116131
1900,3,6011321,Visitacion Valley,0,907,116132
1900,3,6011287,Visitacion Valley,0,909,116132
1900,3,6011306,Visitacion Valley,0,905,116132
1900,3,6011288,Visitacion Valley,0,904,116132
1900,3,6011322,Visitacion Valley,0,903,116132
1900,3,6011307,Visitacion Valley,0,907,116132
1900,3,6011308,Visitacion Valley,0,909,116132
1900,3,6011289,Visitacion Valley,0,905,116132
1900,3,6011323,Visitacion Valley,0,904,116132
1900,3,6011309,Visitacion Valley,0,912,116132
1900,3,6011290,Visitacion Valley,0,903,116132
1900,3,6011310,Visitacion Valley,0,907,116132
1900,3,6011324,Visitacion Valley,0,902,116132
1900,3,6011311,Visitacion Valley,0,909,116132
1900,3,6011291,Visitacion Valley,0,908,116132
1900,3,6011312,Visitacion Valley,0,905,116132
1900,3,6011325,Visitacion Valley,0,904,116132
1900,3,6011313,Visitacion Valley,0,912,116132
1900,3,6011292,Visitacion Valley,0,903,116132
1900,3,6011293,Visitacion Valley,0,907,116132
1900,3,6011294,Visitacion Valley,0,902,116132
1900,3,6011295,Visitacion Valley,0,901,116132
1900,3,6011320,Visitacion Valley,0,909,116132
1900,3,6011319,Visitacion Valley,0,908,116132
1900,3,6011318,Visitacion Valley,0,905,116132
1900,3,6011317,Visitacion Valley,0,904,116132
1900,3,6011369,Visitacion Valley,0,912,116132
1900,3,6011368,Visitacion Valley,0,903,116132
1900,3,6011367,Visitacion Valley,0,910,116132
1900,3,6011366,Visitacion Valley,0,907,116132
1900,3,6011365,Visitacion Valley,0,902,116132
1900,3,6011364,Visitacion Valley,0,901,116132
1900,3,6011363,Visitacion Valley,0,906,116132
1900,3,6011362,Visitacion Valley,0,909,116132
1900,3,6011361,Visitacion Valley,0,908,116132
1900,3,6011360,Visitacion Valley,0,905,116132
1900,3,6011359,Visitacion Valley,0,911,116132
1900,3,6011358,Visitacion Valley,0,904,116132
1900,3,6011357,Visitacion Valley,0,912,116132
1900,3,6011356,Visitacion Valley,0,903,116132
1900,3,6011355,Visitacion Valley,0,910,116132
1900,3,6011354,Visitacion Valley,0,907,116132
1900,3,6011353,Visitacion Valley,0,902,116132
1900,3,6011352,Visitacion Valley,0,901,116132
1900,3,6011351,Visitacion Valley,0,906,116132
1900,3,6011350,Visitacion Valley,0,909,116132
1900,3,6011349,Visitacion Valley,0,908,116132
1900,3,6011348,Visitacion Valley,0,905,116132
1900,3,6011347,Visitacion Valley,0,911,116132
1900,3,6011346,Visitacion Valley,0,904,116132
1900,3,6011345,Visitacion Valley,0,912,116132
1900,1,6010937,Visitacion Valley,0,906,116132
1900,3,6011343,Visitacion Valley,0,910,116132
1900,3,6011342,Visitacion Valley,0,907,116132
1900,3,6011341,Visitacion Valley,0,902,116132
1900,3,6011340,Visitacion Valley,0,901,116132
1900,3,6011339,Visitacion Valley,0,906,116132
1900,3,6011338,Visitacion Valley,0,909,116132
1900,3,6011337,Visitacion Valley,0,908,116132
1900,3,6011336,Visitacion Valley,0,905,116132
1900,3,6011335,Visitacion Valley,0,911,116132
1900,3,6011334,Visitacion Valley,0,904,116132
1900,3,6011333,Visitacion Valley,0,912,116132
1900,3,6011332,Visitacion Valley,0,903,116132
1900,3,6011331,Visitacion Valley,0,910,116132
1900,3,6011330,Visitacion Valley,0,907,116132
1900,3,6011329,Visitacion Valley,0,902,116132
1900,3,6011328,Visitacion Valley,0,901,116132
1900,3,6011327,Visitacion Valley,0,906,116132
1900,3,6011326,Visitacion Valley,0,909,116132
1900,3,6011316,Visitacion Valley,0,908,116132
1900,3,6011315,Visitacion Valley,0,905,116132
1900,3,6011314,Visitacion Valley,0,904,116132
1900,3,6011296,Visitacion Valley,0,903,116132
1900,3,6011297,Visitacion Valley,0,907,116132
1900,3,6011298,Visitacion Valley,0,902,116132
1900,3,6011299,Visitacion Valley,0,901,116132
1900,3,6011300,Visitacion Valley,0,906,116132
1900,3,6011301,Visitacion Valley,0,905,116132
1900,3,6011302,Visitacion Valley,0,904,116132
1900,3,6011303,Visitacion Valley,0,903,116132
1900,3,6011304,Visitacion Valley,0,902,116132
1900,3,6011305,Visitacion Valley,0,901,116132
1900,2,6011154,Visitacion Valley,0,907,116132
1900,2,6011120,Visitacion Valley,0,909,116132
1900,2,6011139,Visitacion Valley,0,905,116132
1900,2,6011121,Visitacion Valley,0,904,116132
1900,2,6011155,Visitacion Valley,0,903,116132
1900,2,6011140,Visitacion Valley,0,907,116132
1900,2,6011141,Visitacion Valley,0,909,116132
1900,2,6011122,Visitacion Valley,0,905,116132
1900,2,6011156,Visitacion Valley,0,904,116132
1900,2,6011142,Visitacion Valley,0,912,116132
1900,2,6011123,Visitacion Valley,0,903,116132
1900,2,6011143,Visitacion Valley,0,907,116132
1900,2,6011157,Visitacion Valley,0,902,116132
1900,2,6011144,Visitacion Valley,0,909,116132
1900,2,6011124,Visitacion Valley,0,908,116132
1900,2,6011145,Visitacion Valley,0,905,116132
1900,2,6011158,Visitacion Valley,0,904,116132
1900,2,6011146,Visitacion Valley,0,912,116132
1900,2,6011125,Visitacion Valley,0,903,116132
1900,2,6011126,Visitacion Valley,0,907,116132
1900,2,6011127,Visitacion Valley,0,902,116132
1900,2,6011128,Visitacion Valley,0,901,116132
1900,2,6011153,Visitacion Valley,0,909,116132
1900,2,6011152,Visitacion Valley,0,908,116132
1900,2,6011151,Visitacion Valley,0,905,116132
1900,2,6011150,Visitacion Valley,0,904,116132
1900,2,6011202,Visitacion Valley,0,912,116132
1900,2,6011201,Visitacion Valley,0,903,116132
1900,2,6011200,Visitacion Valley,0,910,116132
1900,2,6011199,Visitacion Valley,0,907,116132
1900,2,6011198,Visitacion Valley,0,902,116132
1900,2,6011197,Visitacion Valley,0,901,116132
1901,1,6010958,Visitacion Valley,0,914,116135
1900,2,6011195,Visitacion Valley,0,909,116132
1900,2,6011194,Visitacion Valley,0,908,116132
1900,2,6011193,Visitacion Valley,0,905,116132
1900,2,6011192,Visitacion Valley,0,911,116132
1900,2,6011191,Visitacion Valley,0,904,116132
1900,2,6011190,Visitacion Valley,0,912,116132
1900,2,6011189,Visitacion Valley,0,903,116132
1900,2,6011188,Visitacion Valley,0,910,116132
1900,2,6011187,Visitacion Valley,0,907,116132
1900,2,6011186,Visitacion Valley,0,902,116132
1900,2,6011185,Visitacion Valley,0,901,116132
1900,2,6011184,Visitacion Valley,0,906,116132
1900,2,6011183,Visitacion Valley,0,909,116132
1900,2,6011182,Visitacion Valley,0,908,116132
1900,2,6011181,Visitacion Valley,0,905,116132
1900,2,6011180,Visitacion Valley,0,911,116132
1900,2,6011179,Visitacion Valley,0,904,116132
1900,2,6011178,Visitacion Valley,0,912,116132
1900,2,6011177,Visitacion Valley,0,903,116132
1900,2,6011176,Visitacion Valley,0,910,116132
1900,2,6011175,Visitacion Valley,0,907,116132
1900,2,6011174,Visitacion Valley,0,902,116132
1900,2,6011173,Visitacion Valley,0,901,116132
1900,2,6011172,Visitacion Valley,0,906,116132
1900,2,6011171,Visitacion Valley,0,909,116132
1900,2,6011170,Visitacion Valley,0,908,116132
1900,2,6011169,Visitacion Valley,0,905,116132
1900,2,6011168,Visitacion Valley,0,911,116132
1900,2,6011167,Visitacion Valley,0,904,116132
1900,2,6011166,Visitacion Valley,0,912,116132
1900,2,6011165,Visitacion Valley,0,903,116132
1900,2,6011164,Visitacion Valley,0,910,116132
1900,2,6011163,Visitacion Valley,0,907,116132
1900,2,6011162,Visitacion Valley,0,902,116132
1900,2,6011161,Visitacion Valley,0,901,116132
1900,2,6011160,Visitacion Valley,0,906,116132
1900,2,6011159,Visitacion Valley,0,909,116132
1900,2,6011149,Visitacion Valley,0,908,116132
1900,2,6011148,Visitacion Valley,0,905,116132
1900,2,6011147,Visitacion Valley,0,904,116132
1900,2,6011129,Visitacion Valley,0,903,116132
1900,2,6011130,Visitacion Valley,0,907,116132
1900,2,6011131,Visitacion Valley,0,902,116132
1900,2,6011132,Visitacion Valley,0,901,116132
1900,2,6011133,Visitacion Valley,0,906,116132
1900,2,6011134,Visitacion Valley,0,905,116132
1900,2,6011135,Visitacion Valley,0,904,116132
1900,2,6011136,Visitacion Valley,0,903,116132
1900,2,6011137,Visitacion Valley,0,902,116132
1900,2,6011138,Visitacion Valley,0,901,116132
1900,1,6010966,Visitacion Valley,0,908,116132
1900,1,6010946,Visitacion Valley,0,9003,116132
1900,1,6010945,Visitacion Valley,0,9794,116132
1900,1,6010968,Visitacion Valley,0,951,116132
1900,1,6010944,Visitacion Valley,0,9002,116132
1900,1,6010943,Visitacion Valley,0,908,116132
1900,1,6010942,Visitacion Valley,0,9003,116132
1900,1,6010941,Visitacion Valley,0,9794,116132
1900,1,6010967,Visitacion Valley,0,951,116132
1900,1,6010940,Visitacion Valley,0,903,116132
1900,1,6010939,Visitacion Valley,0,9002,116132
1900,1,6010938,Visitacion Valley,0,908,116132
1900,1,6010969,Visitacion Valley,0,907,116132
1900,1,6010987,Downtown,1,902,116137
1900,1,6010936,Visitacion Valley,0,904,116132
1900,1,6010970,Visitacion Valley,0,912,116132
1900,1,6010935,Visitacion Valley,0,951,116132
1900,1,6010934,Visitacion Valley,0,903,116132
1900,1,6010933,Visitacion Valley,0,902,116132
1900,1,6010932,Visitacion Valley,0,908,116132
1900,1,6010931,Visitacion Valley,0,907,116132
1900,1,6010930,Visitacion Valley,0,906,116132
1901,1,6010925,Visitacion Valley,0,920,116135
1901,1,6010923,Visitacion Valley,0,913,116135
1901,1,6010900,Visitacion Valley,0,921,116135
1901,1,6010920,Visitacion Valley,0,952,116135
1901,1,6010918,Visitacion Valley,0,917,116135
1901,1,6010916,Visitacion Valley,0,915,116135
1901,1,6010914,Visitacion Valley,0,919,116135
1901,1,6010912,Visitacion Valley,0,918,116135
1901,1,6010910,Visitacion Valley,0,916,116135
1901,1,6010908,Visitacion Valley,0,914,116135
1901,1,6010906,Visitacion Valley,0,920,116135
1901,1,6010904,Visitacion Valley,0,913,116135
1901,1,6010902,Visitacion Valley,0,921,116135
1901,1,6010899,Visitacion Valley,0,952,116135
1901,1,6010897,Visitacion Valley,0,917,116135
1901,1,6010895,Visitacion Valley,0,915,116135
1901,1,6010893,Visitacion Valley,0,919,116135
1901,1,6010891,Visitacion Valley,0,918,116135
1901,1,6010889,Visitacion Valley,0,916,116135
1901,1,6010888,Visitacion Valley,0,914,116135
1901,1,6010885,Visitacion Valley,0,920,116135
1901,1,6010883,Visitacion Valley,0,913,116135
1901,1,6010881,Visitacion Valley,0,921,116135
1901,1,6010879,Visitacion Valley,0,917,116135
1901,1,6010877,Visitacion Valley,0,915,116135
1901,1,6010875,Visitacion Valley,0,919,116135
1901,1,6010873,Visitacion Valley,0,918,116135
1901,1,6010871,Visitacion Valley,0,916,116135
1901,1,6010869,Visitacion Valley,0,914,116135
1901,1,6010867,Visitacion Valley,0,920,116135
1901,1,6010865,Visitacion Valley,0,913,116135
1901,1,6010863,Visitacion Valley,0,921,116135
1901,1,6010861,Visitacion Valley,0,917,116135
1901,1,6010859,Visitacion Valley,0,915,116135
1901,1,6010857,Visitacion Valley,0,919,116135
1901,1,6010855,Visitacion Valley,0,918,116135
1901,1,6010853,Visitacion Valley,0,916,116135
1901,1,6010851,Visitacion Valley,0,914,116135
1901,1,6010849,Visitacion Valley,0,920,116135
1901,1,6010847,Visitacion Valley,0,913,116135
1901,1,6010845,Visitacion Valley,0,921,116135
1901,1,6010843,Visitacion Valley,0,917,116135
1901,1,6010841,Visitacion Valley,0,915,116135
1901,1,6010839,Visitacion Valley,0,919,116135
1901,1,6010837,Visitacion Valley,0,918,116135
1901,1,6010835,Visitacion Valley,0,916,116135
1901,1,6010833,Visitacion Valley,0,914,116135
1901,1,6010831,Visitacion Valley,0,920,116135
1901,1,6010829,Visitacion Valley,0,913,116135
1901,1,6010827,Visitacion Valley,0,921,116135
1901,1,6010825,Visitacion Valley,0,917,116135
1901,1,6010823,Visitacion Valley,0,915,116135
1901,1,6010964,Visitacion Valley,0,919,116135
1901,1,6010962,Visitacion Valley,0,918,116135
1901,1,6010960,Visitacion Valley,0,916,116135
1900,3,6011419,Downtown,1,902,116143
1901,1,6010956,Visitacion Valley,0,920,116135
1901,1,6010954,Visitacion Valley,0,913,116135
1901,1,6010952,Visitacion Valley,0,917,116135
1901,1,6010950,Visitacion Valley,0,915,116135
1900,1,6010977,Downtown,1,905,116136
1900,1,6010976,Downtown,1,904,116136
1900,1,6010975,Downtown,1,903,116136
1900,1,6010974,Downtown,1,902,116136
1900,1,6010973,Downtown,1,901,116136
1900,1,6011096,Downtown,1,911,116137
1900,1,6011094,Downtown,1,904,116137
1900,1,6011092,Downtown,1,912,116137
1900,1,6011090,Downtown,1,951,116137
1900,1,6011088,Downtown,1,903,116137
1900,1,6011086,Downtown,1,910,116137
1900,1,6011084,Downtown,1,902,116137
1900,1,6011082,Downtown,1,901,116137
1900,1,6011080,Downtown,1,908,116137
1900,1,6011078,Downtown,1,907,116137
1900,1,6011076,Downtown,1,906,116137
1900,1,6011074,Downtown,1,909,116137
1900,1,6011072,Downtown,1,905,116137
1900,1,6011069,Downtown,1,911,116137
1900,1,6011067,Downtown,1,904,116137
1900,1,6011065,Downtown,1,912,116137
1900,1,6011063,Downtown,1,951,116137
1900,1,6011061,Downtown,1,903,116137
1900,1,6011059,Downtown,1,910,116137
1900,1,6011057,Downtown,1,902,116137
1900,1,6011055,Downtown,1,901,116137
1900,1,6011053,Downtown,1,908,116137
1900,1,6011051,Downtown,1,907,116137
1900,1,6011049,Downtown,1,906,116137
1900,1,6011047,Downtown,1,909,116137
1900,1,6011046,Downtown,1,905,116137
1900,1,6011044,Downtown,1,911,116137
1900,1,6011042,Downtown,1,904,116137
1900,1,6011040,Downtown,1,912,116137
1900,1,6011038,Downtown,1,903,116137
1900,1,6011036,Downtown,1,910,116137
1900,1,6011034,Downtown,1,902,116137
1900,1,6011032,Downtown,1,901,116137
1900,1,6011030,Downtown,1,908,116137
1900,1,6011028,Downtown,1,907,116137
1900,1,6011026,Downtown,1,906,116137
1900,1,6011024,Downtown,1,909,116137
1900,1,6011021,Downtown,1,905,116137
1900,1,6011019,Downtown,1,911,116137
1900,1,6011017,Downtown,1,904,116137
1900,1,6011015,Downtown,1,912,116137
1900,1,6011013,Downtown,1,903,116137
1900,1,6011011,Downtown,1,910,116137
1900,1,6011009,Downtown,1,902,116137
1900,1,6011007,Downtown,1,901,116137
1900,1,6011005,Downtown,1,908,116137
1900,1,6011003,Downtown,1,907,116137
1900,1,6011001,Downtown,1,906,116137
1900,1,6010999,Downtown,1,909,116137
1900,1,6010997,Downtown,1,905,116137
1900,1,6010995,Downtown,1,911,116137
1900,1,6010993,Downtown,1,904,116137
1900,1,6010991,Downtown,1,903,116137
1900,1,6010989,Downtown,1,910,116137
1900,2,6011268,Downtown,1,912,116143
1900,1,6010985,Downtown,1,901,116137
1900,1,6010983,Downtown,1,908,116137
1900,1,6010981,Downtown,1,907,116137
1900,1,6010979,Downtown,1,906,116137
1900,1,6011070,Silver & Bayshore Blvd.,1,8251,116141
1900,1,6011097,Downtown,1,905,116142
1900,3,6011385,Downtown,1,907,116143
1900,3,6011386,Downtown,1,909,116143
1900,3,6011393,Downtown,1,905,116143
1900,3,6011408,Downtown,1,904,116143
1900,3,6011387,Downtown,1,903,116143
1900,3,6011394,Downtown,1,907,116143
1900,3,6011388,Downtown,1,909,116143
1900,3,6011389,Downtown,1,908,116143
1900,3,6011395,Downtown,1,905,116143
1900,3,6011390,Downtown,1,904,116143
1900,3,6011409,Downtown,1,912,116143
1900,3,6011396,Downtown,1,903,116143
1900,3,6011391,Downtown,1,907,116143
1900,3,6011397,Downtown,1,902,116143
1900,3,6011398,Downtown,1,909,116143
1900,3,6011407,Downtown,1,908,116143
1900,3,6011392,Downtown,1,905,116143
1900,3,6011370,Downtown,1,904,116143
1900,3,6011371,Downtown,1,912,116143
1900,3,6011372,Downtown,1,903,116143
1900,3,6011406,Downtown,1,907,116143
1900,3,6011405,Downtown,1,902,116143
1900,3,6011404,Downtown,1,901,116143
1900,3,6011453,Downtown,1,906,116143
1900,3,6011452,Downtown,1,909,116143
1900,3,6011451,Downtown,1,908,116143
1900,3,6011450,Downtown,1,905,116143
1900,3,6011449,Downtown,1,911,116143
1900,3,6011448,Downtown,1,904,116143
1900,3,6011447,Downtown,1,912,116143
1900,3,6011446,Downtown,1,903,116143
1900,3,6011445,Downtown,1,910,116143
1900,3,6011444,Downtown,1,907,116143
1900,3,6011443,Downtown,1,902,116143
1900,3,6011442,Downtown,1,901,116143
1900,3,6011441,Downtown,1,906,116143
1900,3,6011440,Downtown,1,909,116143
1900,3,6011439,Downtown,1,908,116143
1900,3,6011438,Downtown,1,905,116143
1900,3,6011437,Downtown,1,911,116143
1900,3,6011436,Downtown,1,904,116143
1900,3,6011435,Downtown,1,912,116143
1900,3,6011434,Downtown,1,903,116143
1900,3,6011433,Downtown,1,910,116143
1900,3,6011432,Downtown,1,907,116143
1900,3,6011431,Downtown,1,902,116143
1900,3,6011430,Downtown,1,901,116143
1900,3,6011429,Downtown,1,906,116143
1900,3,6011428,Downtown,1,909,116143
1900,3,6011427,Downtown,1,908,116143
1900,3,6011426,Downtown,1,905,116143
1900,3,6011425,Downtown,1,911,116143
1900,3,6011424,Downtown,1,904,116143
1900,3,6011423,Downtown,1,912,116143
1900,3,6011422,Downtown,1,903,116143
1900,3,6011421,Downtown,1,910,116143
1900,3,6011420,Downtown,1,907,116143
1900,3,6011382,Downtown,1,903,116144
1900,3,6011418,Downtown,1,901,116143
1900,3,6011417,Downtown,1,906,116143
1900,3,6011416,Downtown,1,909,116143
1900,3,6011415,Downtown,1,908,116143
1900,3,6011414,Downtown,1,905,116143
1900,3,6011413,Downtown,1,911,116143
1900,3,6011412,Downtown,1,904,116143
1900,3,6011411,Downtown,1,903,116143
1900,3,6011410,Downtown,1,910,116143
1900,3,6011403,Downtown,1,907,116143
1900,3,6011402,Downtown,1,902,116143
1900,3,6011401,Downtown,1,901,116143
1900,3,6011400,Downtown,1,906,116143
1900,3,6011399,Downtown,1,908,116143
1900,3,6011373,Downtown,1,905,116143
1900,3,6011374,Downtown,1,904,116143
1900,3,6011375,Downtown,1,903,116143
1900,3,6011376,Downtown,1,907,116143
1900,3,6011377,Downtown,1,902,116143
1900,3,6011378,Downtown,1,901,116143
1900,3,6011379,Downtown,1,906,116143
1900,3,6011380,Downtown,1,905,116143
1900,2,6011218,Downtown,1,907,116143
1900,2,6011219,Downtown,1,909,116143
1900,2,6011226,Downtown,1,905,116143
1900,2,6011241,Downtown,1,904,116143
1900,2,6011220,Downtown,1,903,116143
1900,2,6011227,Downtown,1,907,116143
1900,2,6011221,Downtown,1,909,116143
1900,2,6011222,Downtown,1,908,116143
1900,2,6011228,Downtown,1,905,116143
1900,2,6011223,Downtown,1,904,116143
1900,2,6011242,Downtown,1,912,116143
1900,2,6011229,Downtown,1,903,116143
1900,2,6011224,Downtown,1,907,116143
1900,2,6011230,Downtown,1,902,116143
1900,2,6011231,Downtown,1,909,116143
1900,2,6011240,Downtown,1,908,116143
1900,2,6011225,Downtown,1,905,116143
1900,2,6011203,Downtown,1,904,116143
1900,2,6011204,Downtown,1,912,116143
1900,2,6011205,Downtown,1,903,116143
1900,2,6011239,Downtown,1,907,116143
1900,2,6011238,Downtown,1,902,116143
1900,2,6011237,Downtown,1,901,116143
1900,2,6011286,Downtown,1,906,116143
1900,2,6011285,Downtown,1,909,116143
1900,2,6011284,Downtown,1,908,116143
1900,2,6011283,Downtown,1,905,116143
1900,2,6011282,Downtown,1,911,116143
1900,2,6011281,Downtown,1,904,116143
1900,2,6011280,Downtown,1,912,116143
1900,2,6011279,Downtown,1,903,116143
1900,2,6011278,Downtown,1,910,116143
1900,2,6011277,Downtown,1,907,116143
1900,2,6011276,Downtown,1,902,116143
1900,2,6011275,Downtown,1,901,116143
1900,2,6011274,Downtown,1,906,116143
1900,2,6011273,Downtown,1,909,116143
1900,2,6011272,Downtown,1,908,116143
1900,2,6011271,Downtown,1,905,116143
1900,2,6011270,Downtown,1,911,116143
1900,2,6011269,Downtown,1,904,116143
1901,1,6010980,Downtown,1,914,116146
1900,2,6011267,Downtown,1,903,116143
1900,2,6011266,Downtown,1,910,116143
1900,2,6011265,Downtown,1,907,116143
1900,2,6011264,Downtown,1,902,116143
1900,2,6011263,Downtown,1,901,116143
1900,2,6011262,Downtown,1,906,116143
1900,2,6011261,Downtown,1,909,116143
1900,2,6011260,Downtown,1,908,116143
1900,2,6011259,Downtown,1,905,116143
1900,2,6011258,Downtown,1,911,116143
1900,2,6011257,Downtown,1,904,116143
1900,2,6011256,Downtown,1,912,116143
1900,2,6011255,Downtown,1,903,116143
1900,2,6011254,Downtown,1,910,116143
1900,2,6011253,Downtown,1,907,116143
1900,2,6011252,Downtown,1,902,116143
1900,2,6011251,Downtown,1,901,116143
1900,2,6011250,Downtown,1,906,116143
1900,2,6011249,Downtown,1,909,116143
1900,2,6011248,Downtown,1,908,116143
1900,2,6011247,Downtown,1,905,116143
1900,2,6011246,Downtown,1,911,116143
1900,2,6011245,Downtown,1,904,116143
1900,2,6011244,Downtown,1,903,116143
1900,2,6011243,Downtown,1,910,116143
1900,2,6011236,Downtown,1,907,116143
1900,2,6011235,Downtown,1,902,116143
1900,2,6011234,Downtown,1,901,116143
1900,2,6011233,Downtown,1,906,116143
1900,2,6011232,Downtown,1,908,116143
1900,2,6011206,Downtown,1,905,116143
1900,2,6011207,Downtown,1,904,116143
1900,2,6011208,Downtown,1,903,116143
1900,2,6011209,Downtown,1,907,116143
1900,2,6011210,Downtown,1,902,116143
1900,2,6011211,Downtown,1,901,116143
1900,2,6011212,Downtown,1,906,116143
1900,2,6011213,Downtown,1,905,116143
1900,1,6010972,Downtown,1,908,116143
1900,1,6010971,Downtown,1,9003,116143
1900,1,6011116,Downtown,1,9794,116143
1900,1,6011118,Downtown,1,951,116143
1900,1,6011115,Downtown,1,9002,116143
1900,1,6011114,Downtown,1,908,116143
1900,1,6011113,Downtown,1,9003,116143
1900,1,6011112,Downtown,1,906,116143
1900,1,6011111,Downtown,1,9794,116143
1900,1,6011110,Downtown,1,951,116143
1900,1,6011119,Downtown,1,903,116143
1900,1,6011109,Downtown,1,9002,116143
1900,1,6011108,Downtown,1,908,116143
1900,1,6011107,Downtown,1,907,116143
1900,1,6011106,Downtown,1,906,116143
1900,1,6011105,Downtown,1,904,116143
1900,1,6011104,Downtown,1,912,116143
1900,1,6011103,Downtown,1,951,116143
1900,1,6011102,Downtown,1,903,116143
1900,1,6011101,Downtown,1,902,116143
1900,1,6011100,Downtown,1,908,116143
1900,1,6011099,Downtown,1,907,116143
